"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC1750T"	-0.0429946491509427	0.010794872948965	0.0567619760308979	0.066178970694778	-0.0476064104728305	-0.029007460641474	-0.000341714862007985	0.0480193723298035	0.0608100701409606	-0.0708153131057059	-0.0111637172434372	-0.069154191523533	-0.00816763445779755	0.0524394526948514	0.00992498857542125	0.0774961054053006	0.0395460773105279	0.0164317110532449	0.0269866212777249	-0.0845306429786745
"CHC1530T"	-0.0116867281824094	0.0104282592730565	0.0329611369071032	0.0579000676799443	-0.0280060060831083	-0.0672974975475514	0.00173031046501446	0.0161255698977119	0.0427970741549253	-0.0416982134035555	-0.0190188052092988	-0.0785925809458902	-0.0195614803902175	0.0131482160751736	0.00966890354699442	0.0597036061026624	0.0123307861082281	0.0133442468162606	0.0197445999501711	-0.0814424695986388
"CHC1753T"	-0.0370998625673232	0.00330104262906303	0.0239621949358588	0.0586237543125734	-0.0429656716445022	-0.0542502388480592	-0.0112356618346794	0.0496118643173074	0.0517533945912579	-0.059955276289232	-0.0184826696214701	-0.0691991901491673	-0.00819873388512812	0.0303107588541286	0.00529834335621422	0.0572518092968272	0.0269833414460713	0.0134557204233453	0.0489712669149257	-0.0889219515064201
"CHC902T"	-0.0346062344022679	0.0380950920800969	0.013768061607833	0.0417893297379761	0.0335962013212723	-0.013840383966424	-0.0141618865976796	0.0614903059526178	0.012001962495982	-0.028103624791016	0.026690907932735	-0.0214426377822538	-0.00381960979168003	0.0603815569888495	0.0185721548466798	0.0213726325223497	0.0118631568117417	-0.00365493842357701	0.0016120500084331	-0.0343336974423929
"CHC1534T"	-0.00876929703227873	-0.00237565521952707	0.0148808871446021	0.0444144724343251	0.015222416147329	-0.0524530135719805	0.00101880898724357	0.00402985431186691	0.0181392517678053	-0.011004515282312	0.00233663945754116	-0.0676573984151153	0.00805157853689527	0.0180857878730707	0.00933333678630995	0.0285644319347812	0.0072191604613324	-0.00724595970127069	0.00710091387448641	-0.0587264689965491
"CHC1774T"	-0.0446558932065247	0.0119818256636611	0.0483576762556539	0.0696429105005927	-0.043263463206419	-0.002285059225364	0.00618865629780259	0.0478274450898465	0.0532505369394209	-0.0593152335416914	-0.0228932644732529	-0.107656986924669	-0.00478079380189781	0.0407402185481515	0.0109117942106279	0.0669682823292757	0.0214235450821528	0.015552836217249	0.0306964087151325	-0.101943031319975
"CHC923T"	-0.030948105883535	-0.0091856932917871	0.0350784336094239	0.0193729956332978	0.00798298082971453	-0.0443238914242089	0.0156858321963936	0.0501922930479426	0.00170611108310731	-0.0150027620644645	-0.026330226025899	-0.00142948147401945	-0.0213028841237349	0.0139272048664594	0.0093549948500817	0.0179162227682456	-0.0286739188135651	0.00932263698470421	0.0132524726732625	0.00721189970497335
"CHC1085T"	-0.0259576864471216	0.00537459758047172	0.0136982784853359	0.0323864925273808	0.0140658455909467	-0.032162017405242	0.00480263434917253	0.0553472253678019	0.0268181583931341	-0.0322151190745846	-0.017420465306451	-0.0498196667314791	-0.0209106358397653	0.0103408759125908	0.0112984822231962	0.023915535826144	-0.00439560068653955	0.0254624678171095	-0.000560704134622947	-0.0253247442354028
"CHC1556T"	-0.0256899664365527	-0.00475808836332615	0.0743085522944972	0.0134583156626915	-0.00458028382838956	-0.0186368834068518	-0.0126427375057855	0.0254862025633983	0.0189713774547552	-0.0673412055963096	-0.0045289272037493	-0.00492892582633619	-0.0195122159866108	0.017348078231588	-0.00419685628826997	0.0717500623609967	0.0192030999358636	-0.00857219916459087	0.050347973995815	-0.101970557577706
"CHC1775T"	-0.0442799964078093	0.00349450131336496	0.0441394059125596	0.0617860425360928	-0.0239894993542856	-0.00468326299103126	0.00795112515060314	0.056172103077333	0.0479972719488543	-0.0565496287478433	-0.0158075395338581	-0.0928961748101036	-0.00538515355001265	0.0658679474502498	0.0146406194704798	0.0537399723664438	0.0249276553781157	0.0108618755856427	0.0231261272618153	-0.0844903009434503
"CHC1592T"	-0.00855110928627124	-0.00572610719615826	0.0265256302825483	-0.000655250292279058	0.0523240714376852	-0.026439298374708	0.0123496472074059	0.0363658287988857	-0.00389327275213125	0.0230099623446712	0.0229834593422197	-0.0340577975846423	-0.00915513945053313	0.0126973173772804	0.00444169949754592	0.0164986635151498	-0.140104898698939	-0.0266543964077689	0.0105383899656996	-0.0400559022653373
"CHC2449T"	-0.000202551678892798	0.00629406542124646	0.0164099318222391	0.0270994206777189	0.052378457237845	-0.046729976339495	0.0166732798252726	0.00461022499108982	0.0201358475303137	-0.0226154316951306	0.00459852939708989	-0.0637765355701315	-0.00643158307014088	0.013447690810642	0.0220136610973619	0.0194884566014984	-0.0161567671943194	-0.0026212922422086	0.0115180056176873	0.013757719271889
"CHC2695T"	-0.0675016161565177	-0.0087370207944446	0.0481391992950581	0.0369579305427834	-0.0084049264992784	-0.0401192096728734	-0.0169009214667852	0.0528246027634196	0.0192278581505652	-0.0209175601095514	0.00037786632716762	-0.0107009799151682	-0.0440162507752869	0.0254552144699951	0.0064376612785886	0.0237073008943124	-0.00853696713291814	0.0110655645510141	0.0243413461133438	-0.0314370017869709
"CHC2415T"	-0.022067959468544	0.0153459400415923	0.0332244858162587	0.0622865541684322	-0.043990069555537	-0.0711761165079387	0.0076516789980949	0.0309464667531497	0.0548678539613135	-0.0477694682571105	-0.0354030568381729	-0.0975826586402239	-0.0139854213159574	0.00356897045248817	0.0060083027534925	0.064324624376365	-0.000510040107311835	0.0199747946318602	0.0193594744257681	-0.0876674057393808
"CHC2448T"	-0.124694573883818	-0.0319944226035113	0.0340805162768193	0.0146193685051624	0.0180383521402699	0.00365692399906709	0.0146612499272959	0.0718949063749117	0.019260102575074	-0.0273740107594434	-0.0408962254265493	0.0229938357266083	-0.00196324298392906	0.0672777849727352	-0.00321593759023469	-0.00385378922106736	-0.00812594154716803	-0.0189303832784445	0.000680445913645106	0.0172332214934696
"CHC2687T"	-0.0637386816064047	-0.0284355791643576	0.0120651813185589	0.0133345942327179	0.105832202031394	-0.0183009554835295	-0.0384695116297332	0.0473738426515434	-0.0197655720662296	0.0444383063273066	0.00690255745241471	0.00915522563895102	-0.062977147864528	-0.0213153679832938	-0.0526054174693972	-0.0614127268581642	-0.0544014532321355	-0.0780968782457448	-0.0312081525368004	0.0411040144411464
"CHC2707T"	-0.0549493193079965	-0.0267985693044603	0.0424514012069299	0.0206884611053447	0.00974759094210606	-0.0420996223098295	0.0200926933808887	0.0625187125555734	0.0136792865658235	-0.0267379777016451	-0.00549945859348288	0.00889120417090869	-0.0309430393935679	0.048829956228164	0.01448103484671	0.0194305254496627	0.00274902995089179	0.00290202274484158	0.0178345446195687	0.00293366660244165
"CHC1606T"	-0.0650966290295579	-0.0206303983970184	0.0315162234548181	-0.000290353564494195	0.0303892142746085	-0.000906769425315437	0.00969970145341979	0.0633012182661394	0.00164493389846383	-0.0165847920877433	-0.0118762677025474	-0.0411985970731602	0.0016946894584664	0.0600883611180805	0.0162502168564152	-0.00110589012979961	-0.00723419690576105	0.0125028667646367	0.0135803041404547	-0.00206685547191704
"CHC2539T"	-0.0558649768417761	0.000846849760908187	0.0338368797501827	-0.00965464991779783	0.0208001284997928	-0.0304417717177596	-0.0125680664285792	0.034780640689099	-0.016921308576564	-0.0514717471620367	0.0246889983869358	-0.0338368252675084	-0.0321279211269727	0.0518831368581314	-0.00321292351436962	0.0745357098952446	-0.022849335179714	-0.0102948690547217	0.00685824499957688	-0.0840436235835393
"CHC2686T"	-0.0562314081133825	-0.00833803515111393	0.0705715070315132	0.0348830228970868	-0.0124019113535073	-0.0135791796484292	0.00555940064369665	0.0196020191496096	0.0732709233179826	-0.0634033837850779	-0.0312072748384822	-0.0231529548534647	0.00442778695406265	0.0620398711296489	0.00410929078728943	0.045172723465149	0.00988362508722108	0.00858989360383216	0.0429896813672911	-0.103256329116131
"CHC2207T"	-0.00978056456994564	0.00134779195398493	-0.02355594427095	0.00772882589495698	0.0921734920058745	-0.0343452703054249	-0.00518718593419692	-0.0299854321478271	-0.00942843715860356	0.0304464348061399	0.0219717016244685	-0.0589839980759417	0.0123913920724253	0.00822489183161017	0.0216287507096	-0.0433578161686555	-0.00844232124767596	-0.010496469158214	-0.0280489410829069	0.0076906655800317
"CHC2560T"	-0.0389644991362411	0.00623415617928769	0.0427743224768995	0.0574751874647055	-0.0256925766077514	-0.00722554942440584	-2.55274176446788e-05	0.05017870069126	0.0542581515211875	-0.0552103760569066	-0.0156100840118163	-0.0763969072819472	0.00284221814585077	0.0651281753014674	0.0161011088428637	0.0524542394484603	0.0312800200824228	0.0121114027514266	0.0287568176910732	-0.0750006569687257
"CHC2132T"	-0.0280519727274362	-0.0197018076781235	0.00598506819914654	0.0283376687325165	0.0725938502630054	-0.0649968362078964	0.0303122266724219	0.000414003839636468	-0.0439534756939628	0.0610112244847694	-0.0626407719853631	-0.0352935469255115	-0.02731180708302	0.00994889379304417	0.00961748801725263	0.0184446273861567	-0.0447534200407644	-0.04818319279814	-0.0211523835712088	-0.021123509351787
"CHC2491T"	-0.0180863058461756	0.0112363409409138	0.062768452232103	0.078731896779485	-0.0870748438699231	-0.0359334260215202	-0.00247798632824552	0.0455576389428001	0.0751469413334819	-0.0837686749734761	-0.0293257600323483	-0.125118769051716	0.00457084059263122	0.0241104007012019	0.00334536239077675	0.107344995986983	0.0418482894587693	0.0122382745955475	0.0453153519223886	-0.141263406286761
"CHC2558T"	-0.0177309211583208	-0.026456066630628	0.0195824862028381	-0.00433121846244683	0.0944949004356858	-0.00184783427944463	-0.011212027595595	0.0375162169721237	0.0179310993901425	-0.0442214032598957	0.0187117810245533	0.0314756805110705	-0.0200457732620602	0.0323878070347838	0.0292928640917154	-0.0279792615897322	-0.0748849343755122	-0.00633523738341661	-0.0313071183833435	0.0518343723008296
"CHC2697T"	-0.013431128590373	0.00275443076326018	-0.0124445871317088	0.0162361944686863	0.0698591484495817	-0.0211766095129428	0.00201620610623296	-0.0121159727262579	0.00553291532605805	-0.0043607580099045	0.00308702506920892	-0.0737845806512257	-0.00180815070863241	0.0113476251608154	0.0278193674369338	-0.0222075655026082	-0.00344071546656467	-0.009012200906902	-0.0150373773704702	-0.0153321358530255
"CHC2135T"	-0.018346992297717	-0.00522952980157922	0.0734569293732364	0.0198214662189642	-0.0431725402740818	-0.0344874362014015	-0.00989438872575719	0.0339955588569728	0.0552449694886531	-0.0652461194279111	-0.0162099969321419	-0.0605651052007079	-0.00666707316827788	0.0219678732773584	-0.000671296969627512	0.0891844075037429	0.0296341269834299	0.012610399952621	0.044391147242725	-0.113227830174927
"CHC2706T"	-0.0373660569372978	0.00477810772963927	0.0544473888224312	0.0605069713716871	-0.0339610452025156	-0.0545781471642382	0.00367827390473985	0.0562975509030552	0.051499396117328	-0.0509663797309252	-0.0181357630478167	-0.0658194172436588	-0.0302381617172229	0.0152298198749385	0.0123864727163225	0.0537252258789383	-0.00979721302883095	0.0213804849469228	0.0220627948400949	-0.0658323134936859
"CHC2210T"	-0.0107024958355824	-0.0335422396770128	-0.0155881662005332	0.0266159429843306	0.0671131531910205	-0.0486760300564107	0.0265072773054209	-0.00602318662878719	-0.000942098698953342	-0.0354028436941927	-0.0200003379391123	-0.0326674823362394	-0.0276091805068387	0.0364162337943797	0.0384167916274144	0.0346811877457774	-0.0806537036878742	-0.00960464562220063	-0.0323398229383275	-0.0347479335444115
"CHC2538T"	-0.0356842188498548	-0.0015764424700237	-0.0297964668917323	-0.0277669168296425	0.0816130448490925	-0.0152928086177935	0.0132876416928712	0.0457410061586292	-0.00517005247476048	-0.000339802670630829	0.0130545211448667	-0.0454946905844644	0.0183881140618306	0.0417091860845912	0.00969522298643009	-0.0485030571435078	-0.00160235193139246	-0.00480838300553322	-0.0213639207328869	0.0231906664813458
"CHC2443T"	-0.0180192563076413	-0.00785689127524434	-0.0034068476160692	0.0333584626841396	0.0702976258184439	-0.0516583818745723	0.0115980928537519	-0.0131441157680217	-0.000320570341810072	0.0280529412289287	0.0119288098230275	-0.0529762093625867	-0.00707574420854662	0.0171002087127003	0.0102945975873533	0.0062949219566185	-0.0174672068673424	-0.012622073356482	-0.0197740853231743	-0.00975239402262196
"CHC2691T"	-0.0214910051806155	-0.000446474555474869	-0.00127368346700716	0.0100720662802591	0.0935016711876752	-0.0187630480946122	-0.00541621989008082	0.0669063745531445	-0.0283491324824924	0.0241289786794564	0.0327501491778313	-0.012481957526202	0.0151861726337775	0.0109631846958849	0.0086495029035235	-0.0451950836372529	-0.0456336897174344	0.0146355275293459	-0.0176774921027106	0.0469448231902499
"CHC014N"	-0.0430342960834212	0.0117394190162175	0.0542950218186148	0.0761976639840747	-0.0683978923259576	-0.00634958775422462	0.000963903385764943	0.0480032004699578	0.063304258151729	-0.073926621291797	-0.0169659130276708	-0.124642544878036	0.00775962752889121	0.0391922336706695	0.00602630037786895	0.0862488368077461	0.0392178883207035	0.00777577936777795	0.0464640245569639	-0.125317860393841
"CHC013N"	-0.0144974838194516	0.00845652150067765	0.065372822857612	0.0829610552482768	-0.0994997348770064	-0.0456557288580074	-0.00495473197651118	0.0450947140692735	0.0784965066747023	-0.0881748669128762	-0.0313469374185561	-0.123543082920044	0.00399700235415314	0.0223232810278649	0.00254236280797029	0.11637791894108	0.0503618101697514	0.0137220612284355	0.0503327613278521	-0.149893063958157
"CHC898N"	-0.0229488730350476	0.015436085537375	0.0581202259313566	0.081905564023873	-0.0809872335160668	-0.0103519975956482	0.00504042527492373	0.0453243150696512	0.0765461335923723	-0.0764917090305413	-0.0315787354843877	-0.13433459615894	0.00182583170220638	0.0246640659578053	0.00487405372516297	0.105653087333386	0.0414420113480903	0.00985665871460834	0.0339848525896558	-0.146621839881521
"CHC235N"	-0.0214788548107966	0.011006074556817	0.0578609595394008	0.0360900862529222	-0.0836022426780835	-0.0307802938061146	-0.00147768357950837	0.0418449470963219	0.0724830204683918	-0.0827438298973339	-0.0295659906887234	-0.122613870485149	0.00351194241757015	0.0236536625379795	0.00453944424519897	0.10751190577102	0.03988542355674	0.0128525446044516	0.0469821309377837	-0.14745913924024
"CHC591N"	-0.0283636485947356	0.0218021322954332	0.0498581677443491	0.0342394579647577	-0.0795221676254559	0.00458876594493304	-0.000441865345893218	0.0380497744878216	0.0813635098355443	-0.0827181651538089	-0.0239914455678026	-0.147436510276226	0.00352371793460489	0.0194957522371538	0.00277962499872762	0.106748953433451	0.042906470660565	0.0168198780339603	0.0397358282548486	-0.155473067454801
"CHC152N"	-0.0163167085682563	0.0172885562269257	0.0589859926357661	0.0812293961608772	-0.098553784240698	-0.0486427696996807	-0.00781709186419515	0.0395791737953936	0.0780814192776858	-0.0872425594328688	-0.0322594662407437	-0.121438364045718	0.00202204173466288	0.0197300832335064	0.00356017610675763	0.114873066151308	0.0472824881598623	0.0178793291365177	0.0458525170720562	-0.146684909036628
"CHC469N"	-0.0270962725555425	0.0204430301966312	0.0546531730143078	0.031689485262719	-0.0776355142670435	0.00195661387558322	-0.00130734098915729	0.038014178542487	0.0763530920322829	-0.0815660736909188	-0.0271622110390361	-0.143171544821339	0.00258481251749563	0.0202870335141153	0.00097655296715471	0.105383740550667	0.0402354161214562	0.0130197762332131	0.0356473153499843	-0.151167438312811
"CHC229N"	-0.0190674817065186	0.0161885195024461	0.0538071686491718	0.0339717598049661	-0.0931036566189618	-0.0433062424186706	-0.0030423679741732	0.042243808746461	0.0789453504558152	-0.0884415987094901	-0.0313586881223246	-0.126839803636658	0.00510279462762565	0.0179844959615716	0.00395813308376077	0.110995630830102	0.04131132795671	0.0195722262122138	0.0563377125048582	-0.150712476709371
"CHC028N"	-0.0174567468334892	0.0170153311899729	0.0553251218160625	0.0836674758586792	-0.0872771776243007	-0.0316292178389874	-0.0030973093865645	0.0436928789765847	0.0773738670745426	-0.0833503222447911	-0.0329380152397332	-0.131619494687878	-0.00023406878364357	0.0170474325127328	0.00317108333646999	0.1121415902751	0.0425047711489759	0.0145584612109216	0.0433254561391023	-0.149539515798056
"CHC566N"	-0.0242013640116061	0.0221633925783969	0.05455179707733	0.0328392777525351	-0.079186921870481	-0.00352294743526075	-0.00163735419369437	0.0403159721128251	0.0782217205954711	-0.0829610307402767	-0.0275145709163056	-0.144339018757689	0.00455596608159939	0.0232465142197874	0.00408639077931295	0.103733880711337	0.0423826844712883	0.0166692215783789	0.0390108690976439	-0.149352053563958
"CHC245N"	-0.0218342382666402	0.0167870048207553	0.0541913654652431	0.0796106077443622	-0.084658852176898	-0.028997918982516	-0.000641173618256898	0.0418949240726414	0.076623057832479	-0.0828105693873043	-0.0321889214004333	-0.125913596116834	-0.00285230402105394	0.0247114227353933	0.0049557084673109	0.107776822819023	0.0418488369008003	0.0140307278035398	0.0405581794861207	-0.142860279000548
"CHC333N"	-0.0124457408047984	0.0199753943010616	0.0590073636243195	0.0819260856779442	-0.102469769730287	-0.0474718205784481	-0.00662768751375994	0.0373885298201612	0.0828005348264637	-0.093311831241194	-0.0314635466822092	-0.127911027667935	0.00266362633026651	0.0190969111885989	0.00208518850560043	0.118597496075697	0.0464734632260975	0.0180400447538567	0.0444993326843113	-0.150361991532731
"CHC239N"	-0.0266289823713832	-0.00521445359689193	0.0228003644700248	0.0649043937456819	0.00980522251797378	-0.00726924385960015	0.00495876578146573	0.0283612716313491	0.0349907830689941	-0.0594496237873557	-0.0463858476963551	0.0404462037732927	0.0131965831105677	-2.01608036209944e-06	-0.00226886113048522	0.0519269207768468	0.021430742217222	-0.012228444449319	0.0901545997992629	-0.145471489048019
"CHC226N"	-0.0309940809431919	0.0106248706992684	0.0325944537381311	0.0784876428970233	-0.0739566205300443	-0.0272528053599644	-0.00361160743532296	0.0447691129453714	0.0678661601279783	-0.0772423172404489	-0.0272983671848425	-0.115920909554128	0.00551436926908248	0.0314379683982398	0.00655246094461935	0.0961730277628645	0.0384540408173482	0.0124359783370162	0.053130410997902	-0.132834919285261
"CHC046N"	-0.0317298427696912	0.00989834735587145	0.0527968698245184	0.074398789096448	-0.0683228801896717	-0.0205237138561582	-0.000104325761462458	0.0426611801557759	0.0689302521862131	-0.075271920973908	-0.0257247552578751	-0.113686472266144	0.0065079889678839	0.0280714974779607	0.0040852882473776	0.0943643067079628	0.0398053610565099	0.0122754075421832	0.0498027787347423	-0.126304901835986
"CHC081N"	-0.0209184753851055	0.0110860335006062	0.0556592794520517	0.0322491051742045	-0.0809926052634518	-0.0368734542620327	-0.00336187654270649	0.0414426577539085	0.0711127015566742	-0.0843419384301084	-0.0298320876141919	-0.113084834781588	0.00633633433855945	0.0222055438257875	0.00394674863834869	0.102491987085743	0.0427182974511302	0.0160526439901706	0.05120483431836	-0.136327630998228
"CHC168N"	-0.0263645034620129	0.00867641874733685	0.0619629579642625	0.080494222351865	-0.0882855612777398	-0.0287109761566401	0.0015192544068272	0.0470946472918064	0.0696839940909156	-0.0841087506521028	-0.0301493835722714	-0.120233130066797	0.00216193763832164	0.0219710874324326	0.0043524012740766	0.107489781944388	0.0424420593218697	0.00672784744154517	0.0423910280503801	-0.141488129052328
"CHC173N"	-0.0238338933110488	0.0102668664870602	0.0658740715100209	0.0815577887314587	-0.0815597886691705	-0.0210816186134734	0.00191791057678862	0.0443315297743443	0.0730421388824958	-0.0786015366983941	-0.0323109048975385	-0.127039574008687	0.00605354110975648	0.0228195642050447	0.00374503710781679	0.10036276126161	0.043501816414222	0.00902350604417631	0.0426267128421014	-0.138902078059251
"CHC043N"	-0.03436011647487	0.00886912282521226	0.0539781838090112	0.0699265386736305	-0.0647815561545465	-0.00992303955617291	-0.00116154184359997	0.0439016624243326	0.0688888149744324	-0.0761419053701247	-0.0234453852496765	-0.123198104312068	0.00688200529388665	0.0306146587254995	0.00536726157995882	0.0902753037878813	0.0361894095567437	0.0117716332517819	0.0449264512459955	-0.125992309184399
"CHC934N"	-0.0256597263846126	0.0204837699583099	0.0585526311922083	0.0345924707010633	-0.0746300769326218	0.00473436230106623	-0.00182700282154517	0.0378881101333432	0.0748711056119235	-0.0800407560157941	-0.0255708203621113	-0.140619142017067	0.00391135019729706	0.0200689010681449	0.00297096255975864	0.0953916891157974	0.0386843231156128	0.0165413379339412	0.0371090469314696	-0.147072072180692
"CHC1196N"	-0.034241940241779	0.0177357695199963	0.0247089017076646	0.0810331173568319	-0.0738343747744054	-0.0167329826355125	-0.00378670226635425	0.0430185595361794	0.0741094463589551	-0.0769273317293745	-0.0241566441047741	-0.131378617915999	0.00601239051721811	0.0332392721645991	0.00468940589287271	0.095988666600378	0.0380168865879971	0.0165297036670196	0.0483099784629361	-0.143123486644859
"CHC203N"	-0.0217902734942026	0.0088633844409841	0.0443668632180752	0.0637066344760378	-0.038511768597797	-0.0382568435921675	0.00209126340958183	0.0415098936222121	0.0440069936973188	-0.0617423508164353	-0.0161894065660782	-0.104186354296657	-0.00471122894242718	0.0178854136659094	0.0100853365756782	0.0673282432387183	0.0115443379105113	0.0127844582638337	0.0251823780593598	-0.104671669712386
"CHC1040N"	-0.0253052173752324	0.00503098406953876	0.0669708941427113	0.081067580909858	-0.0714774494753102	-0.0129620993211379	0.00449283446440901	0.0455109426974261	0.0681868870479932	-0.0766189498206308	-0.0320195394242372	-0.126842352633943	0.00359897508828539	0.0216467588351575	0.00310131463027086	0.0950787006117242	0.0380352713144691	0.0113719004624685	0.0437937701348928	-0.137186595056243
"CHC1044N"	-0.0293218603195216	0.0133004028379461	0.0634758415064144	0.0819636306658928	-0.0666513145357893	-0.00731345523860845	0.00276806522751337	0.044857809527239	0.0650701751287348	-0.0763804277699367	-0.0290663966573239	-0.126365066622869	0.00188219087111977	0.0308080136992769	0.00664062875063038	0.0892787745913494	0.0383704087409079	0.0065726648766286	0.0430540947977873	-0.130802390526774
"CHC1052N"	-0.0307185330729098	0.0146280258789929	0.0592078596137052	0.0766348072155271	-0.053719755104899	0.0101638941717491	0.00423501377850581	0.0426991661504003	0.067805049945936	-0.0716023081525362	-0.0250803597589341	-0.131207803460674	0.00529655825729807	0.0310023792516978	0.00477530126909068	0.0814972376758589	0.03516301910227	0.0109652488024642	0.0414187099789024	-0.122052998514783
"CHC1055N"	-0.0233762463046728	0.0122921496469241	0.0642114749643744	0.0823443774036902	-0.0744068533121486	-0.0111003003050292	0.00277977415612971	0.041262681639616	0.0663749552969365	-0.0799056249032241	-0.0345425530434252	-0.132757528959946	0.00266593502799175	0.0189171612868746	0.00622136123590993	0.0998771630441592	0.0366093862870911	0.00581826370771686	0.041871669143215	-0.141401955565679
"CHC1062N"	-0.0235347372299787	0.0153939886205816	0.0546368209520829	0.0821775416631271	-0.0787196090776415	-0.0047009605602764	0.00538654224970102	0.0454390845837484	0.078172997624747	-0.0844384269629298	-0.0344890409682309	-0.134778646783312	0.00483014353085568	0.0239049420981548	0.00580623131440815	0.110082941381389	0.0385117990200936	0.00786412037767998	0.0350123497677831	-0.144276899926933
"CHC1069N"	-0.0263717270738562	0.0122512941568305	0.0584753013885292	0.0807816458932241	-0.0795928077303641	-0.00525113123781627	0.00321780718467955	0.0462659211499241	0.0747279750992048	-0.0817045506952013	-0.0318538548709314	-0.130560139309929	-1.64687363135574e-05	0.0237846695684048	0.00332989331434749	0.105339740047355	0.0361111995053614	0.0115371106173414	0.0404436048078265	-0.143456971755513
"CHC1162N"	-0.027751403709754	0.0141614359357818	0.0601070199825731	0.080368557164474	-0.075996384618697	-0.023332753622407	-0.000728287533461959	0.0418858843488071	0.0705995768016064	-0.0759206632335048	-0.0287922889127183	-0.126277700876994	0.00264389592273364	0.0252618458413428	0.00389470813469675	0.0953228779634462	0.037831378588309	0.012285758848934	0.0434613506475766	-0.136387715837914
"CHC789N"	-0.0222206148966391	0.0138199950139274	0.0623828138666786	0.0817644978122077	-0.0888506862290269	-0.027612301651077	-0.000968102648497765	0.0434024104568275	0.077895322028446	-0.0817513730940728	-0.0351414311570663	-0.123450780303507	-0.00071975079302804	0.0198990959283234	0.0024530540199425	0.111491590281397	0.0429360834511005	0.0103654909688921	0.0426028088097324	-0.141603051515573
"CHC326N"	-0.0238322109535969	0.00795354687715048	0.0649776249894906	0.0818407351176679	-0.087388288379224	-0.0308634441225301	-0.000242764327513907	0.04270667899443	0.0748284714144325	-0.0831568710654569	-0.0317747349737984	-0.126917088970726	0.00124036866934322	0.0181540755221454	0.00305090429476944	0.1079503405201	0.0458285580440081	0.0100969075318115	0.0480539272513256	-0.142125699484872
"CHC051N"	-0.0260576637440175	0.0113337422168755	0.0624978781699477	0.0306462820752376	-0.0687052459886412	-0.0138228544906424	0.00110237538374636	0.0474918899278105	0.0653687164177626	-0.0741217305405093	-0.0277913556699441	-0.119609514836567	0.00346311725576769	0.0238257610697989	0.00374664359941392	0.0916569865183113	0.0383447283933702	0.00814941216330859	0.0394803616674238	-0.126786791162904
"CHC302N"	-0.0222636400838959	0.00955316383990799	0.062088751655678	0.0818335493534598	-0.0882704967658092	-0.0318314556062452	-0.00028439399643524	0.0447345917364062	0.0741246924675391	-0.0838068286805891	-0.0283951719338197	-0.123384572828702	0.00460781497423648	0.024654940432326	0.00370919780495202	0.106260236254383	0.0451308174876135	0.010155909776468	0.0459217364513759	-0.141564222431051
"CHC306N"	-0.0205376332691719	0.00989092773028086	0.0655624271753393	0.0820149357336307	-0.0925970207053636	-0.0376508149145587	-0.0022894894761356	0.0447180840049841	0.0762879817319854	-0.0859375039283565	-0.0296224998577973	-0.127592888096629	0.000549416613547881	0.019574297138815	0.00470794885159881	0.114209796169822	0.0446434459274258	0.0121322248519624	0.0452557097777602	-0.147703729252808
"CHC313N"	-0.0309948813835648	0.0193580824782344	0.0514035681081768	0.0291757052021174	-0.075292263754881	-0.01081770081854	-0.00254972935434449	0.0405283550555773	0.0753251913483903	-0.083397093384728	-0.0269866838319678	-0.133680582689887	0.00489577668285781	0.029054923287864	0.00509396296032992	0.100011571435179	0.0408845996134713	0.0171752949429588	0.0424679618622726	-0.141074989785835
